dates,nzd0362-0000,nzd0362-0001,nzd0362-0003,nzd0362-0004,nzd0362-0005,nzd0362-0006,nzd0362-0007,nzd0362-0055,nzd0362-0056,nzd0362-0057,nzd0362-0058,nzd0362-0059,nzd0362-0060,nzd0362-0061,nzd0362-0062,nzd0362-0063,nzd0362-0064,nzd0362-0065,nzd0362-0066,nzd0362-0067,nzd0362-0068,nzd0362-0069,nzd0362-0070,nzd0362-0071,nzd0362-0072,nzd0362-0073,nzd0362-0074,nzd0362-0075,nzd0362-0076,nzd0362-0077,nzd0362-0078,nzd0362-0079,nzd0362-0080,nzd0362-0081,nzd0362-0082,nzd0362-0083,nzd0362-0084,nzd0362-0085,nzd0362-0086,nzd0362-0087,nzd0362-0088,nzd0362-0089,nzd0362-0090,nzd0362-0091,nzd0362-0092,nzd0362-0093,nzd0362-0094,nzd0362-0095,nzd0362-0096,nzd0362-0097,nzd0362-0098,nzd0362-0099,nzd0362-0100,nzd0362-0101,nzd0362-0102,nzd0362-0103,nzd0362-0104,nzd0362-0105,nzd0362-0106,nzd0362-0107,nzd0362-0108,nzd0362-0109,nzd0362-0110,nzd0362-0111,nzd0362-0112,nzd0362-0113,nzd0362-0114,nzd0362-0115,nzd0362-0116,nzd0362-0117,nzd0362-0118,nzd0362-0119,nzd0362-0120,nzd0362-0121,nzd0362-0122,nzd0362-0123,nzd0362-0124,nzd0362-0125,nzd0362-0126,nzd0362-0127,nzd0362-0128,nzd0362-0002,nzd0362-0035,nzd0362-0011,nzd0362-0012,nzd0362-0013,nzd0362-0014,nzd0362-0015,nzd0362-0016,nzd0362-0017,nzd0362-0018,nzd0362-0019,nzd0362-0020,nzd0362-0021,nzd0362-0022,nzd0362-0030,nzd0362-0031,nzd0362-0032,nzd0362-0033,nzd0362-0054,nzd0362-0008,nzd0362-0009,nzd0362-0010,nzd0362-0023,nzd0362-0024,nzd0362-0029,nzd0362-0034,nzd0362-0036,nzd0362-0037,nzd0362-0038,nzd0362-0039,nzd0362-0040,nzd0362-0041,nzd0362-0042,nzd0362-0043,nzd0362-0044,nzd0362-0050,nzd0362-0051,nzd0362-0052,nzd0362-0053,nzd0362-0129,nzd0362-0130,nzd0362-0131,nzd0362-0132,nzd0362-0133,nzd0362-0134,nzd0362-0025,nzd0362-0026,nzd0362-0027,nzd0362-0028,nzd0362-0045,nzd0362-0046,nzd0362-0047,nzd0362-0048,nzd0362-0049,nzd0362-0135,nzd0362-0136,nzd0362-0172,nzd0362-0173,nzd0362-0174,nzd0362-0177,nzd0362-0178,nzd0362-0179,nzd0362-0180,nzd0362-0185,nzd0362-0186,nzd0362-0144,nzd0362-0147,nzd0362-0148,nzd0362-0149,nzd0362-0150,nzd0362-0164,nzd0362-0183,nzd0362-0184,nzd0362-0138,nzd0362-0139,nzd0362-0175,nzd0362-0151,nzd0362-0152,nzd0362-0153,nzd0362-0154,nzd0362-0155,nzd0362-0156,nzd0362-0157,nzd0362-0158,nzd0362-0159,nzd0362-0160,nzd0362-0161,nzd0362-0162,nzd0362-0181,nzd0362-0182,nzd0362-0137,nzd0362-0140,nzd0362-0141,nzd0362-0142,nzd0362-0143,nzd0362-0145,nzd0362-0146,nzd0362-0176,nzd0362-0169,nzd0362-0170,nzd0362-0171,nzd0362-0163,nzd0362-0165,nzd0362-0166,nzd0362-0167,nzd0362-0168
1999-09-04 22:00:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.53,,,,299.99,286.86,,,,,,,250.51,257.97,238.99,,,246.01,229.05,233.0,222.96,235.4,229.39,201.73,197.71,186.84,174.98,170.12,183.81,167.9,168.21,169.37,177.12,173.64,177.76,175.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-20 22:00:08+00:00,,,,,180.97,,,,,,,,,,,,344.68,,,,225.12,284.83,258.7,195.9,284.09,,,,328.31,322.85,326.65,289.74,,296.69,296.49,307.51,,320.7,307.82,280.23,278.91,261.13,266.62,274.65,290.33,299.88,261.08,,260.5,284.93,268.745,239.6,210.13,195.21,198.83,209.4,200.58,235.94,242.03500000000003,221.49,,,246.01,229.05,233.0,222.96,235.4,229.39,201.73,197.71,186.84,174.98,170.12,183.81,167.9,168.21,169.37,177.12,173.64,177.76,175.3,,,,,,,,236.86,,,250.7,,,275.23,285.34,213.24,,,,,,,,179.16,,327.64,,286.86,,,,,,,,,,,,168.5,,,,,,,,,294.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-09 22:00:09+00:00,,,,,178.07,297.7,,199.73,,310.58,182.34,,,,,,344.68,,,,225.12,295.625,258.7,195.9,284.09,170.15,,223.55,328.31,322.85,326.65,289.74,,296.69,309.62,313.28499999999997,,322.38,314.59000000000003,286.75,285.07500000000005,264.21000000000004,247.505,256.625,293.62,296.17,267.835,206.67,248.14499999999998,280.30333333333334,263.14000000000004,221.225,206.82999999999998,183.47,208.935,219.59,215.84500000000003,233.51999999999998,234.38666666666668,220.5,,,246.01,229.05,233.0,222.96,235.4,229.39,201.73,197.71,186.84,174.98,170.12,183.81,167.9,168.21,169.37,177.12,173.64,177.76,175.3,,,,,,,,236.86,,319.04,242.435,,,275.23,285.34,199.29500000000002,256.04,,236.89,,,,,179.16,,327.64,,286.86,,,253.05,,,,,,260.51,234.7,310.02,168.5,,,,,,,,,294.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-25 22:00:04+00:00,,159.01,,301.52,178.07,297.7,,199.73,,310.58,182.34,,,301.6,292.3,,344.68,,,191.28,231.195,292.2633333333333,258.7,195.9,284.09,170.15,,223.55,319.685,322.85,326.65,289.74,,296.69,309.62,313.28499999999997,,322.38,314.59000000000003,286.75,285.07500000000005,264.21000000000004,239.27666666666664,249.35,293.62,296.17,267.835,190.26,230.72666666666666,270.065,263.14000000000004,210.98333333333335,194.03,202.29,223.56333333333336,240.4,242.69333333333336,233.51999999999998,246.685,220.5,,,246.5,238.565,249.485,239.7,236.815,229.39,201.73,210.315,200.285,175.75,168.995,174.835,167.9,168.21,169.37,177.12,173.64,177.76,175.3,,,,,,,,236.86,,318.78499999999997,238.23333333333335,,,275.23,300.725,199.29500000000002,254.85500000000002,,236.89,,,,,179.16,,327.64,,288.19,,,253.05,,,,,,260.51,234.7,310.02,168.5,,,,,,,,,294.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-26 22:00:02+00:00,,159.01,,307.38,178.07,297.7,,199.73,,310.58,182.34,,,301.6,292.3,,344.68,,,191.28,231.195,292.2633333333333,258.7,195.9,284.09,170.15,,223.55,319.685,322.85,326.65,289.74,,296.69,309.62,313.28499999999997,,322.38,327.18333333333334,308.4066666666667,306.28000000000003,290.33,264.02,268.91499999999996,305.6466666666667,301.8875,283.53666666666663,225.79,248.575,273.986,267.41,225.42000000000002,211.795,215.27,232.82999999999998,245.5275,246.8,236.3025,246.42800000000003,223.72500000000002,233.95,230.69,239.22,230.6,252.19333333333336,242.26666666666668,227.38666666666666,215.41,198.73,204.79999999999998,196.28333333333333,176.01,176.6966666666667,179.79999999999998,169.91,164.82999999999998,167.885,175.87,173.535,180.16,167.68,,,,,,,,236.86,,318.78499999999997,238.23333333333335,,,275.23,300.725,199.29500000000002,254.85500000000002,,236.89,,,,,179.16,,327.64,,288.19,,,253.05,,,,,,260.51,234.7,310.02,168.5,,,,,,,,,294.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-11 21:59:57+00:00,,159.01,323.15,297.22333333333336,178.07,278.32,245.59,199.73,,310.58,182.34,,,301.6,292.3,,344.68,,,191.28,231.195,292.2633333333333,258.7,195.9,284.09,170.15,,265.28,319.685,322.85,326.65,289.74,,296.69,309.62,313.28499999999997,,329.1166666666666,331.03,315.8625,315.9175,299.8375,273.43,279.056,306.475,301.754,283.9175,238.94,257.514,274.425,267.38,231.946,221.01799999999997,218.82600000000002,231.06,245.666,246.382,237.296,245.08833333333334,224.93,229.325,220.495,233.54,225.8225,252.19333333333336,230.35000000000002,219.79500000000002,204.9466666666667,193.88,196.3275,196.28333333333333,176.01,176.6966666666667,179.79999999999998,169.91,164.82999999999998,167.885,175.87,173.535,180.16,167.68,,,,,,,,236.86,,318.78499999999997,238.23333333333335,,,275.23,300.725,199.29500000000002,254.85500000000002,,236.89,,,,,179.16,,327.64,,288.19,237.46,,239.375,,,,,,260.51,234.7,310.02,168.5,,,,,,,,,294.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-27 21:59:52+00:00,,159.01,325.405,293.92,178.07,278.32,245.59,199.73,,310.58,182.34,,,301.6,292.3,,344.68,,,191.28,231.195,292.2633333333333,258.7,195.9,284.09,170.15,,265.28,319.685,322.85,326.65,289.74,,296.69,309.62,313.28499999999997,,329.1166666666666,331.03,320.91999999999996,321.1,308.33000000000004,283.765,288.2083333333333,310.38800000000003,303.89000000000004,289.77799999999996,249.11999999999998,263.57,276.3614285714286,268.8666666666667,237.27666666666667,227.17333333333332,220.09333333333333,230.03333333333333,247.69833333333335,247.655,239.17666666666665,245.6185714285714,227.72333333333336,234.17999999999998,225.34333333333333,233.064,224.86800000000002,241.70000000000002,227.65,218.952,204.2375,195.945,195.476,201.26749999999998,185.54,183.6625,176.365,168.52666666666667,164.79,167.30666666666667,171.37333333333333,172.3166666666667,178.5666666666667,164.58666666666667,,,,,,,,236.86,,318.78499999999997,238.23333333333335,,,275.23,300.725,199.29500000000002,254.85500000000002,,236.89,,,,,179.16,,327.64,,288.19,237.46,,246.58666666666667,342.62,,,342.78,,260.51,234.7,310.02,168.5,,,,,,,,,294.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-30 21:59:45+00:00,,159.01,325.405,297.764,175.17,278.32,245.59,199.73,,310.58,182.34,,,301.6,292.3,,,,,191.28,237.27,295.98,,,,170.15,,265.28,311.06,,,,,,322.75,319.06,,333.32499999999993,344.0525,336.288,335.88399999999996,326.346,296.03666666666663,299.16,318.61600000000004,308.77,301.19,257.5833333333333,271.00166666666667,277.34666666666664,272.514,243.73666666666668,237.47,231.71666666666667,242.25166666666667,258.455,258.3016666666667,243.9,248.15166666666667,234.56,235.8175,229.1975,231.704,225.452,240.15,227.092,220.458,201.6975,204.8725,200.45,204.545,188.07,185.5425,173.35000000000002,168.51999999999998,164.58,167.70333333333335,170.76999999999998,181.71333333333334,185.70000000000002,160.03666666666666,,,,,,,,,,318.78499999999997,232.00000000000003,,,,316.11,185.35,254.85500000000002,,236.89,,,,,,,,,289.52,237.46,,246.58666666666667,342.62,,,342.78,,260.51,234.7,310.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-15 21:59:31+00:00,,159.01,323.7,294.64,175.17,278.32,245.59,199.73,,310.58,182.34,,,301.6,292.3,,,,,191.28,237.27,295.98,,,,169.26999999999998,,265.28,311.06,,,,,,322.75,319.06,,333.32499999999993,344.93,336.73,337.4533333333333,327.45666666666665,300.63,302.68285714285713,320.46000000000004,309.42333333333335,300.5683333333333,262.31714285714287,275.4042857142857,280.49285714285713,274.255,246.31,240.85142857142856,233.4842857142857,243.6614285714286,259.2314285714286,258.71285714285716,245.10333333333332,248.36571428571432,236.10666666666668,236.31799999999998,230.62600000000003,231.6966666666667,224.08,233.554,224.57500000000002,218.62333333333333,201.248,202.738,199.10999999999999,200.53199999999998,185.38,182.212,171.60200000000003,166.7875,162.3425,165.7125,168.57999999999998,181.71333333333334,185.70000000000002,160.03666666666666,,,,,,,,,,318.78499999999997,232.00000000000003,,,,316.11,185.35,254.85500000000002,,236.89,,,,,,,342.91,,289.52,237.46,,246.58666666666667,342.62,,,342.78,,260.51,234.7,310.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-01 21:59:30+00:00,,159.01,323.7,296.9714285714286,175.17,278.32,245.59,199.73,,310.58,182.34,,,301.6,292.3,,,,,191.28,237.27,295.98,,,,169.26999999999998,,265.28,311.06,,,,,,322.75,319.06,,333.32499999999993,344.93,336.73,337.4533333333333,330.5428571428571,305.565,306.105,321.7914285714286,310.67428571428576,302.8142857142857,269.42125,279.25625,283.17125,276.4371428571429,250.75500000000002,244.99624999999997,238.42000000000002,249.125,261.16875,261.76750000000004,246.7757142857143,249.095,238.5142857142857,238.24833333333333,232.54,231.6966666666667,225.99857142857144,232.00833333333333,224.34714285714287,218.71714285714285,203.19333333333336,205.44666666666663,198.80571428571426,199.55499999999998,184.39333333333332,186.4466666666667,172.45833333333334,167.262,165.154,164.778,172.462,182.205,190.425,164.285,,,,,,,,,,318.78499999999997,232.00000000000003,,,,316.11,185.35,254.85500000000002,,236.89,,,,,,,342.91,,289.52,237.46,,246.58666666666667,342.62,,,342.78,,260.51,234.7,310.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-17 21:59:19+00:00,,159.01,323.7,293.51625,180.91,278.32,232.88,215.27499999999998,294.17,310.58,210.85500000000002,215.8,,301.6,292.3,,,186.68,249.04,194.175,254.885,295.98,,,,169.26999999999998,,265.28,311.06,,,288.76,,290.01,322.75,319.06,328.55,331.9733333333333,340.50333333333333,336.73,337.4533333333333,330.5428571428571,305.565,306.105,321.7914285714286,306.6575,302.8142857142857,267.34222222222223,279.0,281.3122222222222,274.46375,249.7277777777778,244.99624999999997,234.73333333333332,249.125,261.16875,261.76750000000004,246.7757142857143,249.095,238.5142857142857,238.24833333333333,232.54,231.6966666666667,225.99857142857144,232.00833333333333,224.34714285714287,218.71714285714285,203.19333333333336,205.44666666666663,198.80571428571426,199.55499999999998,184.39333333333332,186.4466666666667,172.45833333333334,167.262,165.154,164.778,172.462,182.205,190.425,164.285,,,187.83,,,,,239.56,,318.78499999999997,232.00000000000003,,,309.85,316.11,185.35,254.85500000000002,,236.89,,,,,191.56,,342.91,168.93,289.52,238.07,,246.58666666666667,342.62,,,337.44,290.47,260.51,234.7,310.02,,,,,,,,,191.03,,,206.95,,226.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-18 21:59:03+00:00,,159.01,323.7,293.51625,186.65,241.64,232.88,230.82,294.17,,239.37,215.8,,301.6,292.3,,,186.68,249.04,194.175,254.885,285.54,,,,168.39,,307.01,311.06,,,288.76,,290.01,,,328.55,335.92999999999995,344.332,345.422,346.69599999999997,341.085,316.59000000000003,315.74857142857144,325.93833333333333,309.21571428571434,307.51833333333326,274.92625,284.40125,282.595,277.68285714285713,255.5875,250.92,242.60875,253.42285714285714,265.65285714285716,266.1471428571429,249.79166666666666,253.38142857142856,241.84666666666666,238.24833333333333,232.54,231.6966666666667,225.99857142857144,232.00833333333333,224.34714285714287,218.71714285714285,203.19333333333336,205.44666666666663,198.80571428571426,199.55499999999998,184.39333333333332,186.4466666666667,172.45833333333334,167.262,165.154,164.778,172.462,182.205,190.425,164.285,,,187.83,270.05,205.65,146.96,259.61,239.56,,318.53,221.305,,,309.85,316.11,,253.67,,,,,,,191.56,,342.91,168.93,289.52,238.07,250.55,243.355,325.89,263.26,,337.44,290.47,,,,,,,,,,333.25,250.12,185.01999999999998,,,206.95,,226.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-08-05 21:58:20+00:00,,,323.7,288.89500000000004,186.65,238.0666666666667,238.34,231.965,301.775,317.0,243.76,217.60500000000002,,,,,259.24,196.07999999999998,270.905,197.07,272.5,,,,283.24,168.39,285.77,307.01,,,,288.6,,290.01,328.95,308.21,326.13,330.1666666666667,337.18600000000004,343.8475,346.1975,340.78799999999995,331.01200000000006,329.5660000000001,325.186,303.78000000000003,306.034,285.3128571428571,294.6928571428571,286.52285714285716,275.3528571428571,260.7114285714286,264.584,241.12166666666667,252.102,263.328,261.504,250.82000000000002,248.93799999999996,243.53599999999997,239.108,232.91,229.63250000000002,223.848,217.11749999999998,213.31800000000004,216.852,203.546,207.38999999999996,194.98999999999998,198.82999999999998,188.3275,189.6775,169.79,166.0975,166.08,164.3725,171.92249999999999,185.13000000000002,193.0466666666667,165.69333333333333,,287.47,187.83,270.05,205.65,146.96,259.61,239.56,,337.98,233.495,213.12,,302.43,,,,,,,,,,191.56,,342.91,240.345,299.24,238.07,250.55,243.355,325.89,261.24,284.27,334.90000000000003,282.375,,,,,,,,,,333.25,264.81,188.60999999999999,,,211.285,313.4,226.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-25 21:57:34+00:00,,,,,,227.63000000000002,249.26,233.11,309.38,317.0,248.15,219.41,,,,,259.24,205.48,292.77,,,,,,283.24,,285.77,,,,,288.44,,,328.95,308.21,323.71,318.64,331.71,344.08,347.96,334.81,328.17,326.81,328.16,296.56,307.43,283.475,293.065,283.515,271.305,252.935,260.39,237.08,248.22,259.99,257.87,248.03,251.18,238.3,230.74,232.02,229.5,216.98,208.3,212.68,207.47,195.08,189.91,186.13,178.61,168.82,161.38,162.04,159.65,,,,,,,,287.47,,270.05,205.65,146.96,259.61,,,334.165,233.495,205.88,338.92,286.6,,214.04,,,,,,,,,,,311.76,299.24,,250.55,,309.16,261.24,284.27,329.82,274.28,,,,,,,,,,333.25,264.81,187.39999999999998,,,215.62,313.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-11 21:57:36+00:00,,,,,,227.63000000000002,249.26,233.11,309.38,317.0,248.15,219.41,,,,,259.24,205.48,292.77,,,,,,283.24,,285.77,,,,,288.44,,,328.95,308.21,323.71,329.865,331.71,336.4,332.225,331.195,317.19,320.145,327.63,299.40000000000003,297.64,284.82666666666665,294.4766666666667,285.2866666666667,272.73333333333335,254.92666666666665,256.925,231.215,241.035,258.59000000000003,258.815,247.235,249.45499999999998,235.38,231.485,229.715,228.225,216.05,201.395,212.06500000000003,207.88,194.91000000000003,189.54500000000002,185.375,178.485,166.165,160.905,162.57,159.65,,,,,,,,287.47,,270.05,205.65,146.96,259.61,,,326.13000000000005,233.495,208.61666666666667,342.94500000000005,282.9433333333333,280.67,199.075,,,,,,,,,,,311.76,299.24,,250.55,,309.16,261.24,284.27,329.82,274.28,,,,,,,,,,321.91499999999996,280.2133333333333,197.45666666666668,288.21,,215.62,313.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-20 21:57:04+00:00,,,,,,,,256.17,175.0,,,,,,,,,,,,,195.95,,,326.37,,,,,,,,,,,,,341.09,346.78,340.84666666666664,324.21666666666664,331.195,303.8433333333333,305.56333333333333,326.2,300.34666666666664,289.09999999999997,295.38,300.32666666666665,293.86,279.59,267.32,261.14666666666665,247.92666666666665,241.035,264.18333333333334,260.2,248.9766666666667,249.77666666666664,238.10666666666668,234.66333333333333,232.26333333333332,230.37333333333333,218.4,204.51666666666665,213.33,212.85,198.78,195.17999999999998,187.8166666666667,181.23333333333335,169.50666666666666,167.30666666666667,165.19666666666666,166.39,169.21,175.31,181.29,182.95,183.27,164.88,,270.03,215.57,285.02,212.04,153.98,,,,326.0366666666667,258.92,206.365,342.94500000000005,276.90999999999997,303.83500000000004,199.075,,,260.66,,311.98,,,,,,210.4,,,288.88,,313.95,251.79,,,317.93,,,259.69,,,,,,,310.58,311.02,217.57,288.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-05 21:56:52+00:00,,,,,217.98,,,256.17,175.0,,,317.65,207.77,,,,,,316.34,329.04,339.66,195.95,,,326.37,,,,,,,,,306.41,,,,342.585,336.21,336.4166666666667,309.9533333333334,329.455,291.67999999999995,294.94000000000005,321.4066666666667,292.8566666666666,280.9166666666667,291.21,298.59999999999997,293.25,280.90333333333336,265.44,264.64,257.68,233.85,266.69,260.9066666666667,249.57333333333335,250.78666666666666,239.82333333333335,236.4466666666667,233.69000000000003,230.6933333333333,220.05999999999997,202.62499999999997,213.655,222.5333333333333,201.64,197.85666666666668,189.01999999999998,183.54,173.35666666666665,171.38,168.65666666666664,171.005,184.635,173.285,180.20499999999998,180.245,180.985,166.39,,271.93499999999995,215.57,285.02,212.04,153.98,,,,325.47333333333336,252.705,214.09,346.97,275.63,314.50666666666666,184.11,260.21,,260.66,,311.98,,,,,,210.4,258.57,,288.88,,313.95,251.79,,,311.985,,,259.69,,,,,,,310.58,293.28999999999996,217.57,288.21,,,,,195.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-07 21:56:36+00:00,,,,,217.98,,,256.17,175.0,,,317.65,207.77,,,,,,316.34,329.04,339.66,195.95,,,326.37,,,,,,,,,328.44000000000005,337.86,332.82,342.16,342.025,332.065,336.10999999999996,307.0133333333334,312.765,275.87,276.275,305.0633333333333,284.8733333333334,277.93,294.43,299.3433333333333,295.93333333333334,284.28000000000003,268.0366666666667,266.03999999999996,261.17,233.47,269.13333333333327,251.20000000000002,248.55999999999997,248.16,241.92666666666665,236.05666666666664,235.40333333333334,230.66333333333333,221.46666666666667,210.76,213.20500000000004,220.58333333333334,200.54666666666665,200.01666666666665,189.25,180.03333333333333,172.04999999999998,172.21,169.22333333333333,168.8033333333333,178.17,172.45333333333335,178.82333333333335,179.67999999999998,181.63,164.39333333333335,,273.27,215.57,285.02,212.04,153.98,,,,333.18000000000006,252.705,,,,331.42499999999995,,260.21,,260.66,,311.98,,,,,,210.4,258.57,239.3,288.88,,312.655,251.79,,,310.8566666666667,,,259.69,,,,,,,338.08,255.76999999999998,,,,,,,201.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-08 21:56:12+00:00,,,,,217.98,,,256.17,175.0,,,317.65,207.77,,,,,,316.34,329.04,339.66,195.95,,,326.37,,,,320.77,307.69,303.98,,,322.79,333.905,327.32,338.32000000000005,339.65000000000003,330.41,332.2825,305.865,304.13,282.3833333333333,279.06333333333333,305.0575,286.8775,279.2,293.5175,296.98,293.03,282.2275,266.3575,265.90749999999997,260.19,247.29000000000002,269.3925,255.60250000000002,248.5725,248.76999999999998,241.67249999999999,235.0525,234.0325,229.975,220.295,208.82999999999998,211.96000000000004,215.92000000000002,197.7425,198.0675,188.76749999999998,180.0575,171.845,170.6725,169.64749999999998,169.10750000000002,175.5625,172.76,179.115,179.1625,180.595,166.29500000000002,,273.27,263.825,285.02,215.685,153.98,,,,318.24333333333334,252.705,,,,331.42499999999995,187.17,250.67999999999995,293.52,260.66,,311.98,,,,,,210.4,258.57,239.3,288.88,,312.655,251.79,,,310.8566666666667,,,259.69,,,,,,,338.08,255.76999999999998,,,,,,,201.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-24 21:56:00+00:00,,,,,217.98,,,256.17,175.0,,,317.65,207.77,,,,,,316.34,329.04,339.66,195.95,,,326.37,,,,320.77,307.69,303.98,,,322.79,333.905,327.32,338.32000000000005,340.6775,333.2575,333.168,310.694,309.17,291.065,290.66499999999996,307.58399999999995,292.584,283.77,294.42999999999995,297.3,291.322,281.41,264.66400000000004,264.31399999999996,256.446,249.79333333333338,267.282,255.01800000000003,247.69400000000002,248.256,239.45,234.506,232.48000000000002,228.122,218.91799999999998,197.72333333333333,210.20250000000001,211.49200000000002,195.112,195.63799999999998,194.094,187.434,171.845,177.586,168.942,168.652,174.024,171.46800000000002,176.41,178.04000000000002,177.586,166.29500000000002,,273.27,263.825,285.02,215.685,153.98,,,,318.24333333333334,252.705,,,,331.42499999999995,187.17,250.67999999999995,293.52,260.66,,311.98,,,,,346.74,210.4,258.57,239.3,288.88,,312.655,251.79,,,310.8566666666667,,,259.69,,,,,,,338.08,255.76999999999998,,,,,,,201.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-25 21:55:40+00:00,,,,,217.98,,,256.17,175.0,,,317.65,207.77,,,,,,316.34,329.04,339.66,195.95,,,326.37,,,,320.77,307.69,303.98,,,322.79,333.905,327.32,338.32000000000005,340.6775,333.2575,336.5216666666667,317.09833333333336,315.158,300.286,299.774,310.84166666666664,298.3233333333333,289.42333333333335,295.5733333333333,297.7283333333333,292.7583333333333,281.235,267.15333333333336,265.51,257.965,253.4375,266.25,256.77833333333336,247.96833333333333,249.27999999999997,239.475,234.5666666666667,232.57833333333335,228.8166666666667,219.6916666666667,197.72333333333333,211.22200000000004,210.98333333333335,196.095,195.0683333333333,194.02166666666668,186.10833333333335,170.904,176.11666666666667,168.92166666666665,168.585,175.87833333333333,171.85,177.08666666666667,177.01333333333332,180.04666666666665,166.29500000000002,,273.27,263.825,285.02,215.685,153.98,,,,318.24333333333334,252.705,,,,331.42499999999995,187.17,250.67999999999995,293.52,260.66,,311.98,,,,,346.74,210.4,258.57,239.3,288.88,,312.655,251.79,,,310.8566666666667,,,259.69,,,,,,,338.08,255.76999999999998,,,,,,,201.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-30 21:55:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.77,307.69,303.98,,,330.98,333.905,327.32,338.32000000000005,339.54333333333335,332.2733333333333,334.65000000000003,322.305,311.115,306.07000000000005,305.61749999999995,306.9825,304.1125,295.40999999999997,296.83500000000004,296.9675,291.4075,280.0725,266.3775,263.15,250.02499999999998,253.4375,263.65500000000003,254.4275,246.3825,247.76249999999996,237.45999999999998,232.57250000000002,230.4525,239.14600000000002,218.27250000000004,191.20499999999998,210.06250000000003,201.64750000000004,191.5975,191.50499999999997,195.4225,186.09750000000003,165.98666666666665,175.7475,167.665,167.375,179.05800000000002,178.98600000000002,181.478,175.39749999999998,187.298,176.1966666666667,,275.94,312.08,,219.33,,,,,288.37,,,,,,187.17,241.15,293.52,,,,,,,,346.74,,,239.3,,,311.36,,,,308.6,,,,192.42,186.18,177.74,172.69,174.58,,338.08,235.98,,,,,,,207.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
